C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS                                                               
A002,R051,02-03-03,59 ST,NQR456W,BMT,03/25/2019,08:00:00,REGULAR,0005688010,0006549500                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,03/25/2019,12:00:00,REGULAR,0005688203,0006549947                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,03/25/2019,16:00:00,REGULAR,0005688429,0006550169                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,03/25/2019,20:00:00,REGULAR,0005688934,0006550346                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,03/26/2019,00:00:00,REGULAR,0005689064,0006550392                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,03/26/2019,04:00:00,REGULAR,0005689077,0006550398                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,03/26/2019,08:00:00,REGULAR,0005689120,0006550675                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,03/26/2019,12:00:00,REGULAR,0005689329,0006551069                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,03/26/2019,16:00:00,REGULAR,0005689590,0006551191                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,03/26/2019,20:00:00,REGULAR,0005690137,0006551293                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,03/27/2019,00:00:00,REGULAR,0005690301,0006551354                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,03/27/2019,04:00:00,REGULAR,0005690312,0006551360                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,03/27/2019,08:00:00,REGULAR,0005690349,0006551633                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,03/27/2019,12:00:00,REGULAR,0005690575,0006552050                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,03/27/2019,16:00:00,REGULAR,0005690818,0006552188                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,03/27/2019,20:00:00,REGULAR,0005691391,0006552349                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,03/28/2019,00:00:00,REGULAR,0005691566,0006552432                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,03/28/2019,04:00:00,REGULAR,0005691578,0006552439                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,03/28/2019,08:00:00,REGULAR,0005691612,0006552719                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,03/28/2019,12:00:00,REGULAR,0005691836,0006553130                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,03/28/2019,16:00:00,REGULAR,0005692072,0006553243                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,03/28/2019,20:00:00,REGULAR,0005692622,0006553402                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,03/29/2019,00:00:00,REGULAR,0005692813,0006553481                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,03/29/2019,04:00:00,REGULAR,0005692828,0006553492                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,03/29/2019,08:00:00,REGULAR,0005692859,0006553734                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,03/29/2019,09:48:50,REGULAR,0005692968,0006554040                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,03/29/2019,11:01:44,REGULAR,0005693009,0006554140                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,03/29/2019,12:00:00,REGULAR,0005693035,0006554182                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,03/29/2019,16:00:00,REGULAR,0005693338,0006554306                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,03/29/2019,20:00:00,REGULAR,0005693889,0006554447                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,03/23/2019,00:00:00,REGULAR,0007060433,0003670422                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,03/23/2019,04:00:00,REGULAR,0007060468,0003670425                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,03/23/2019,08:00:00,REGULAR,0007060485,0003670455                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,03/23/2019,12:00:00,REGULAR,0007060602,0003670528                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,03/23/2019,16:00:00,REGULAR,0007060833,0003670569                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,03/23/2019,20:00:00,REGULAR,0007061085,0003670611                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,03/24/2019,00:00:00,REGULAR,0007061221,0003670635                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,03/24/2019,04:00:00,REGULAR,0007061251,0003670637                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,03/24/2019,08:00:00,REGULAR,0007061262,0003670652                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,03/24/2019,12:00:00,REGULAR,0007061365,0003670709                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,03/24/2019,16:00:00,REGULAR,0007061536,0003670757                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,03/24/2019,20:00:00,REGULAR,0007061730,0003670795                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,03/25/2019,00:00:00,REGULAR,0007061848,0003670819                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,03/25/2019,04:00:00,REGULAR,0007061866,0003670823                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,03/25/2019,08:00:00,REGULAR,0007061911,0003670961                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,03/25/2019,12:00:00,REGULAR,0007062128,0003671192                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,03/25/2019,16:00:00,REGULAR,0007062370,0003671297                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,03/25/2019,20:00:00,REGULAR,0007062917,0003671361                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,03/26/2019,00:00:00,REGULAR,0007063068,0003671383                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,03/26/2019,04:00:00,REGULAR,0007063076,0003671383                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,03/26/2019,08:00:00,REGULAR,0007063135,0003671550                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,03/26/2019,12:00:00,REGULAR,0007063373,0003671757                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,03/26/2019,16:00:00,REGULAR,0007063599,0003671804                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,03/26/2019,20:00:00,REGULAR,0007064156,0003671846                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,03/27/2019,00:00:00,REGULAR,0007064357,0003671872                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,03/27/2019,04:00:00,REGULAR,0007064363,0003671873                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,03/27/2019,08:00:00,REGULAR,0007064427,0003672047                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,03/27/2019,12:00:00,REGULAR,0007064687,0003672249                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,03/27/2019,16:00:00,REGULAR,0007064950,0003672315                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,03/27/2019,20:00:00,REGULAR,0007065589,0003672390                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,03/28/2019,00:00:00,REGULAR,0007065776,0003672434                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,03/28/2019,04:00:00,REGULAR,0007065791,0003672437                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,03/28/2019,08:00:00,REGULAR,0007065844,0003672597                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,03/28/2019,12:00:00,REGULAR,0007066098,0003672819                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,03/28/2019,16:00:00,REGULAR,0007066358,0003672890                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,03/28/2019,20:00:00,REGULAR,0007066939,0003672957                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,03/29/2019,00:00:00,REGULAR,0007067135,0003672983                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,03/29/2019,04:00:00,REGULAR,0007067152,0003672984                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,03/29/2019,08:00:00,REGULAR,0007067208,0003673139                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,03/29/2019,09:48:50,REGULAR,0007067331,0003673307                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,03/29/2019,11:01:44,REGULAR,0007067381,0003673362                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,03/29/2019,12:00:00,REGULAR,0007067406,0003673389                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,03/29/2019,16:00:00,REGULAR,0007067669,0003673441                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,03/29/2019,20:00:00,REGULAR,0007068256,0003673498                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,03/23/2019,00:00:00,REGULAR,0011331467,0001393183                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,03/23/2019,04:00:00,REGULAR,0011331524,0001393184                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,03/23/2019,08:00:00,REGULAR,0011331585,0001393187                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,03/23/2019,12:00:00,REGULAR,0011331820,0001393204                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,03/23/2019,16:00:00,REGULAR,0011332163,0001393224                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,03/23/2019,20:00:00,REGULAR,0011332554,0001393242                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,03/24/2019,00:00:00,REGULAR,0011332788,0001393252                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,03/24/2019,04:00:00,REGULAR,0011332840,0001393253                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,03/24/2019,08:00:00,REGULAR,0011332880,0001393255                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,03/24/2019,12:00:00,REGULAR,0011333027,0001393271                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,03/24/2019,16:00:00,REGULAR,0011333305,0001393289                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,03/24/2019,20:00:00,REGULAR,0011333605,0001393302                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,03/25/2019,00:00:00,REGULAR,0011333805,0001393308                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,03/25/2019,04:00:00,REGULAR,0011333841,0001393308                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,03/25/2019,08:00:00,REGULAR,0011333959,0001393352                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,03/25/2019,12:00:00,REGULAR,0011334306,0001393411                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,03/25/2019,16:00:00,REGULAR,0011334647,0001393459                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,03/25/2019,20:00:00,REGULAR,0011335349,0001393472                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,03/26/2019,00:00:00,REGULAR,0011335590,0001393477                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,03/26/2019,04:00:00,REGULAR,0011335624,0001393478                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,03/26/2019,08:00:00,REGULAR,0011335754,0001393512                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,03/26/2019,12:00:00,REGULAR,0011336121,0001393555                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,03/26/2019,16:00:00,REGULAR,0011336518,0001393568                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,03/26/2019,20:00:00,REGULAR,0011337215,0001393581                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,03/27/2019,00:00:00,REGULAR,0011337520,0001393589                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,03/27/2019,04:00:00,REGULAR,0011337546,0001393591                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,03/27/2019,08:00:00,REGULAR,0011337686,0001393625                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,03/27/2019,12:00:00,REGULAR,0011338043,0001393674                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,03/27/2019,16:00:00,REGULAR,0011338443,0001393689                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,03/27/2019,20:00:00,REGULAR,0011339270,0001393705                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,03/28/2019,00:00:00,REGULAR,0011339613,0001393718                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,03/28/2019,04:00:00,REGULAR,0011339647,0001393718                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,03/28/2019,08:00:00,REGULAR,0011339792,0001393759                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,03/28/2019,12:00:00,REGULAR,0011340137,0001393797                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,03/28/2019,16:00:00,REGULAR,0011340550,0001393821                                            
